yq,Dollarpeg_Argentina,TradeUS_Argentina,Vuln_Argentina,Dollarpeg_Australia,TradeUS_Australia,Vuln_Australia,Dollarpeg_Austria,TradeUS_Austria,Vuln_Austria,Dollarpeg_Belgium,TradeUS_Belgium,Vuln_Belgium,Dollarpeg_Botswana,TradeUS_Botswana,Vuln_Botswana,Dollarpeg_Brazil,TradeUS_Brazil,Vuln_Brazil,Dollarpeg_Canada,TradeUS_Canada,Vuln_Canada,Dollarpeg_Chile,TradeUS_Chile,Vuln_Chile,Dollarpeg_China,TradeUS_China,Vuln_China,Dollarpeg_Colombia,TradeUS_Colombia,Vuln_Colombia,Dollarpeg_CzechRepublic,TradeUS_CzechRepublic,Vuln_CzechRepublic,Dollarpeg_Denmark,TradeUS_Denmark,Vuln_Denmark,Dollarpeg_Ecuador,TradeUS_Ecuador,Vuln_Ecuador,Dollarpeg_ElSalvador,TradeUS_ElSalvador,Vuln_ElSalvador,Dollarpeg_Finland,TradeUS_Finland,Vuln_Finland,Dollarpeg_France,TradeUS_France,Vuln_France,Dollarpeg_Germany,TradeUS_Germany,Vuln_Germany,Dollarpeg_Greece,TradeUS_Greece,Vuln_Greece,Dollarpeg_HongKong,TradeUS_HongKong,Vuln_HongKong,Dollarpeg_Hungary,TradeUS_Hungary,Vuln_Hungary,Dollarpeg_Iceland,TradeUS_Iceland,Vuln_Iceland,Dollarpeg_India,TradeUS_India,Vuln_India,Dollarpeg_Indonesia,TradeUS_Indonesia,Vuln_Indonesia,Dollarpeg_Ireland,TradeUS_Ireland,Vuln_Ireland,Dollarpeg_Israel,TradeUS_Israel,Vuln_Israel,Dollarpeg_Italy,TradeUS_Italy,Vuln_Italy,Dollarpeg_Japan,TradeUS_Japan,Vuln_Japan,Dollarpeg_Jordan,TradeUS_Jordan,Vuln_Jordan,Dollarpeg_Korea,TradeUS_Korea,Vuln_Korea,Dollarpeg_Luxembourg,TradeUS_Luxembourg,Vuln_Luxembourg,Dollarpeg_Malaysia,TradeUS_Malaysia,Vuln_Malaysia,Dollarpeg_Mexico,TradeUS_Mexico,Vuln_Mexico,Dollarpeg_Netherlands,TradeUS_Netherlands,Vuln_Netherlands,Dollarpeg_NewZealand,TradeUS_NewZealand,Vuln_NewZealand,Dollarpeg_Norway,TradeUS_Norway,Vuln_Norway,Dollarpeg_Peru,TradeUS_Peru,Vuln_Peru,Dollarpeg_Philippines,TradeUS_Philippines,Vuln_Philippines,Dollarpeg_Poland,TradeUS_Poland,Vuln_Poland,Dollarpeg_Portugal,TradeUS_Portugal,Vuln_Portugal,Dollarpeg_Singapore,TradeUS_Singapore,Vuln_Singapore,Dollarpeg_SouthAfrica,TradeUS_SouthAfrica,Vuln_SouthAfrica,Dollarpeg_Spain,TradeUS_Spain,Vuln_Spain,Dollarpeg_Sweden,TradeUS_Sweden,Vuln_Sweden,Dollarpeg_Switzerland,TradeUS_Switzerland,Vuln_Switzerland,Dollarpeg_Taiwan,TradeUS_Taiwan,Vuln_Taiwan,Dollarpeg_Thailand,TradeUS_Thailand,Vuln_Thailand,Dollarpeg_Turkey,TradeUS_Turkey,Vuln_Turkey,Dollarpeg_UK,TradeUS_UK,Vuln_UK,Dollarpeg_US,TradeUS_US,Vuln_US,Dollarpeg_Venezuela,TradeUS_Venezuela,Vuln_Venezuela,quarter
1996,.5886949,.291908,.5764144,.5,.5301515,.6044013,.5,.4187967,.5536631,.5,.6655758,.4743159,.122158,.2694943,.0894479,.2067466,.3083892,.8095838,.9108236,.992937,.5597311,.3085751,.4747117,.4852777,.4113051,.4787928,.5431391,.3085751,.5157729,.6546808,.5,.4114263,.5341272,.5,.4395863,.4178725,.254317,.6434021,.7559816,.5886949,.787056,.5439963,.5,.4805025,.3780575,.5,.4436682,.4826924,.5,.4547085,.5531701,.5,.4114263,.5465024,.5886949,.7030723,.4545416,.5,.4374953,.8012858,.5,.6280581,.4957807,.122158,.2970187,.5185343,.5886949,.3814025,.5546224,.5,.8152028,.4106264,.122158,.602219,.6229331,.5,.4413626,.4438332,.5,.5154472,.2897814,.5447019,.3863951,.5483595,.5886949,.4702728,.4866848,.5,.576358,.6487478,.5886949,.9081736,.4241626,.3686857,.8457654,.6762893,.5,.5940056,.2836238,.5,.5962235,.6057471,.5,.4815895,.2464292,.4552981,.3731759,.7657457,.4113051,.6991896,.5908324,.5,.4114263,.7702834,.5,.4273466,.4281755,.5886949,.9192017,.0516299,.122158,.3141509,.5199378,.5,.415921,.4680877,.5,.50883,.4688127,.5,.5550904,.2395072,.4113051,.9192017,.0944448,.5886949,.5296309,.5352578,.5886949,.306604,.8170537,.5,.5563954,.7233692,0,0,0,.122158,.8320062,.7823505,1996q1
1996.25,.5886949,.2927329,.5659613,.5,.5309923,.6098295,.5,.4200235,.5591084,.5,.666005,.4752504,.122158,.2694943,.088607,.2218349,.3071133,.8115779,.9108236,.992937,.5473819,.3085751,.4743031,.4801044,.4552981,.4744656,.5339942,.3085751,.5106727,.6550283,.5,.4114263,.5278031,.5,.440041,.4211608,.2716879,.6419646,.7341676,.5886949,.7890455,.5377113,.5,.4835744,.35862,.5,.443324,.4813429,.5,.4554178,.5522557,.5,.4114263,.5418083,.5886949,.7003816,.4450811,.5,.4377424,.7880661,.5,.6299096,.5114288,.122158,.2966255,.5211735,.5886949,.3814342,.5566746,.5,.8178272,.4206268,.122158,.5973375,.6259055,.5,.4421324,.436646,.5,.5167519,.2914931,.5886949,.3830862,.5419393,.5886949,.4702415,.4995501,.5,.576358,.6461253,.5886949,.9091465,.4305408,.348077,.8652695,.6832249,.5,.5939444,.282095,.5,.5935764,.6137839,.5,.4843743,.2368872,.5,.3738452,.7399073,.4113051,.702459,.5893064,.5,.4114263,.7428547,.5,.4273671,.440582,.5886949,.9192017,.0522689,.122158,.3155536,.5232687,.5,.4164844,.4639893,.5,.5102852,.4525149,.5,.5552613,.2389261,.4552981,.9192017,.0947388,.5886949,.5308011,.536134,.5886949,.306628,.8142589,.5,.5555105,.7273569,0,0,0,.1427218,.8374566,.773982,1996q2
1996.5,.5886949,.2935591,.5576691,.5,.5318329,.612992,.5,.4212513,.564917,.5,.6664337,.4758199,.122158,.2694943,.0872038,.2376943,.3058403,.8138055,.9108236,.992937,.5365728,.3085751,.4738946,.4736108,.5,.4701422,.5206904,.3085751,.5055704,.6580095,.5,.4114263,.5219031,.5,.4404958,.4255604,.2897842,.6405246,.7144859,.5886949,.7910212,.5301845,.5,.4866474,.3384286,.5,.44298,.4785161,.5,.4561274,.5512199,.5,.4114263,.536526,.5886949,.697677,.4324404,.5,.4379895,.7759595,.5,.6317573,.5267857,.122158,.2962326,.522917,.5886949,.3814659,.5574136,.5,.8204225,.4336748,.122158,.5924366,.6270656,.5,.4429026,.4286929,.5,.5180565,.2933143,.5886949,.3797881,.5341167,.5886949,.4702102,.5117868,.5,.576358,.643724,.5886949,.9101101,.4390246,.3280218,.8826494,.6890956,.5,.5938832,.2804354,.5,.5909239,.6221723,.5,.4871602,.2285755,.5447019,.3745151,.7148434,.4113051,.7057079,.5883441,.5,.4114263,.7144016,.5,.4273877,.4568043,.5886949,.9192017,.0540439,.122158,.3169596,.5269065,.5,.417048,.4594022,.5,.5117402,.4354437,.5,.5554322,.2376312,.5,.9192017,.0956391,.5886949,.531971,.5371721,.5886949,.306652,.8114128,.5,.5546253,.7320562,0,0,0,.1660924,.8427637,.7659999,1996q3
1996.75,.5886949,.2943867,.5523391,.5,.5326734,.6132838,.5,.42248,.5698392,.5,.6668623,.4754147,.122158,.2694943,.0841214,.254317,.3045703,.8165252,.9108236,.992937,.5295085,.3085751,.4734862,.4679571,.5447019,.4658234,.5038615,.3085751,.5004669,.6622768,.5,.4114263,.5166395,.5,.4409507,.429626,.3085751,.6390821,.7012234,.5886949,.7929832,.5219781,.5,.4897214,.3192646,.5,.4426359,.4734999,.5,.4568372,.5490516,.5,.4114263,.5358638,.5886949,.6949586,.4151708,.5,.4382366,.7620234,.5,.6336011,.541514,.122158,.29584,.524657,.5886949,.3814975,.5569897,.5,.8229889,.4496696,.122158,.5875173,.6237788,.5,.443673,.4208752,.5,.5193608,.2948006,.5886949,.3765011,.5206819,.5886949,.4701788,.5219132,.5,.576358,.6413155,.5886949,.9110644,.4493134,.3085751,.8980515,.6931251,.5,.593822,.2786386,.5,.5882661,.6308994,.5,.4899468,.2219257,.5886949,.3751854,.687523,.4331698,.7089359,.5886652,.5,.4114263,.6866762,.5,.4274083,.4734794,.5886949,.9192017,.0572577,.122158,.318369,.5314307,.5,.4176119,.4533559,.5,.513195,.4196918,.5,.5556031,.2349431,.5447019,.9192017,.0975001,.5886949,.5331405,.53992,.5886949,.3066761,.8093045,.5,.5537398,.7378054,0,0,0,.1924309,.8479289,.7596896,1996q4
1997,.5886949,.2956839,.547825,.5,.5330566,.6100326,.5,.424859,.5726381,.5,.6719647,.4731607,.122158,.2694943,.0793198,.2716879,.3040373,.8196476,.9108236,.992937,.5258343,.3085751,.4721214,.4645472,.5886949,.4626741,.485965,.3085751,.4955767,.6640589,.5,.4114263,.5121226,.5,.4420923,.4324462,.3085751,.6378794,.6972619,.5886949,.8008204,.5181214,.5,.4915228,.3030598,.5,.4441589,.4663984,.5,.4595952,.5456986,.5,.4114263,.5404035,.5886949,.6909644,.4075326,.5,.4426956,.7490801,.5,.6313283,.5557261,.122158,.2958722,.5254765,.5886949,.383853,.5538874,.5,.8288034,.4661456,.122158,.5832927,.6153958,.5,.4452829,.4138783,.5,.5223225,.2955847,.5886949,.3744679,.500738,.5886949,.4712199,.5279396,.5,.576358,.6390786,.5886949,.9140707,.459326,.2897842,.9116809,.6944407,.5,.5986273,.2776794,.5,.5885721,.6385317,.5,.4929713,.2182267,.5886949,.3779999,.6637027,.4552981,.7208214,.5892628,.5,.4114263,.6646813,.5,.428089,.4882958,.5886949,.9192017,.061778,.122158,.3196286,.5344446,.5,.4189224,.4456217,.5,.5159438,.407225,.5,.5592107,.2311729,.5886949,.9192017,.1010763,.5886949,.5419017,.5441568,.5886949,.3075497,.808736,.5,.5535894,.7439532,0,0,0,.2218349,.8498425,.7560627,1997q1
1997.25,.5886949,.2963755,.5439345,.5,.5323008,.6046529,.5,.4268786,.574317,.5,.6761278,.4704395,.122158,.2694943,.0743213,.2897842,.3036919,.8227424,.9108236,.992937,.5251034,.3085751,.4713259,.4617458,.5886949,.4607859,.465636,.3085751,.49663,.6638711,.5,.4114263,.5156472,.5,.4424582,.4334161,.3085751,.6372367,.6937765,.5886949,.8092294,.513901,.5,.4932349,.2921873,.5,.4455469,.4590941,.5,.4623072,.5421382,.5,.4114263,.5473104,.5886949,.6882058,.4060701,.5,.448133,.7389069,.5,.6304565,.5733942,.122158,.2964417,.5239978,.5886949,.3862526,.5526335,.5,.8322412,.4816017,.122158,.5784072,.6064257,.5,.4463304,.406572,.5,.5251337,.2964009,.5886949,.3762317,.4894834,.5886949,.4720417,.5316294,.5,.576358,.6375523,.5886949,.9145472,.4660885,.2716879,.9192017,.6930792,.5,.6033721,.2773556,.5,.5888101,.6446628,.5,.4949386,.2144028,.5886949,.3812526,.6448299,.4776042,.7334138,.5874996,.5,.4114263,.6459167,.5,.4274647,.4989516,.5886949,.9192017,.0665954,.122158,.3208747,.5361906,.5,.4195606,.4366532,.5,.5184014,.4013023,.5,.5655198,.2270458,.5886949,.9192017,.1037224,.5886949,.5487898,.5477144,.5886949,.3068298,.809816,.5,.5533469,.7503904,0,0,0,.254317,.8515458,.7537038,1997q2
1997.5,.5886949,.2970681,.5420852,.5,.5315449,.5992455,.5,.4289006,.57477,.5,.6802633,.4683171,.122158,.2694943,.0706631,.3085751,.3033466,.8259658,.9108236,.992937,.5251521,.3085751,.4705305,.4599784,.5886949,.4588989,.4448513,.3085751,.4976833,.662818,.5,.4130195,.5210627,.5,.4428241,.4366573,.3085751,.6365934,.6946117,.5886949,.8173645,.5075971,.5,.4949471,.2814363,.5,.4469358,.4522316,.5,.4650214,.5403666,.5,.4114263,.5536895,.5886949,.6854338,.4044806,.5,.4535827,.7279204,.5,.6295839,.5958076,.122158,.2970118,.5205299,.5886949,.3886577,.5512853,.5,.8356238,.4985454,.122158,.5735062,.5956935,.5,.4473783,.4012864,.5,.5279433,.2974697,.5886949,.3779988,.4776927,.5886949,.4728637,.5303225,.5,.576358,.6368145,.5886949,.9150214,.4669926,.254317,.9192017,.6914093,.5,.6080975,.2798274,.5,.5890479,.6489972,.5,.496906,.2127469,.5886949,.3845159,.6325707,.4552981,.7456386,.583171,.5,.4114263,.6261152,.5,.4268406,.5113347,.5886949,.9192017,.0729252,.122158,.3221234,.5389141,.5,.4201991,.4294463,.5,.5208581,.3956703,.5,.5718078,.2240565,.5886949,.9192017,.1065977,.5886949,.5556592,.5497915,.5886949,.306111,.8105826,.5,.5531045,.7575182,0,0,0,.2897842,.8532332,.75256,1997q3
1997.75,.5886949,.2977617,.5416051,.5,.5307888,.5948367,.5,.430925,.5737068,.5,.6843705,.4659505,.122158,.2694943,.0693957,.3085751,.3030016,.8291572,.9108236,.992937,.5246167,.3085751,.4697354,.4605145,.5886949,.457013,.4213293,.3085751,.4987366,.6617769,.5,.4153861,.5239271,.5,.44319,.4426962,.3085751,.6359497,.6998788,.5886949,.8252274,.5007935,.5,.4966595,.2716198,.5,.4483255,.4452666,.5,.4677377,.5396978,.5,.4114263,.5548078,.5886949,.6826484,.4019749,.5,.4590436,.7210194,.5,.6287104,.6262219,.122158,.2975825,.5170445,.5447019,.3910682,.5482079,.5,.8389513,.5210329,.122158,.5685907,.5800391,.5,.4484267,.3995528,.5,.5307512,.2994181,.5886949,.3797691,.4705978,.5886949,.4736858,.5177313,.5,.576358,.6363716,.5447019,.9154931,.4531757,.2376943,.9192017,.6913835,.5,.6128027,.2878972,.5,.5892857,.6478432,.5,.4988736,.2155869,.5886949,.3877896,.6205555,.4331698,.7574882,.5747062,.5,.4114263,.6112685,.5,.4262168,.5285819,.5886949,.9192017,.0820723,.122158,.3233747,.5385341,.5,.4208378,.4251565,.5,.5233138,.3900876,.5,.5780727,.2221105,.5886949,.9192017,.1089471,.5447019,.5625074,.5323591,.5447019,.3053931,.8103968,.5,.5528619,.7651254,0,0,0,.3280218,.8549047,.7537275,1997q4
1998,.5886949,.298435,.5438135,.5,.5319715,.5896545,.5,.4338131,.569102,.5,.6890793,.4640759,.122158,.2694943,.0702373,.3085751,.3027295,.826475,.9108236,.992937,.5250555,.3085751,.4691938,.4633846,.5886949,.4563258,.398049,.3085751,.5005455,.6605057,.5,.4174434,.5278133,.5,.4441587,.4509861,.3085751,.6344952,.7077379,.5886949,.8327349,.4912691,.5,.4987959,.2659125,.5,.4505827,.4378744,.5,.4718482,.5390362,.5,.4114263,.5515396,.5886949,.6789892,.3970709,.5,.4678987,.7209608,.5,.629734,.6593252,.122158,.2984918,.5163073,.5,.4077288,.5531313,.5,.8477894,.5462979,.122158,.5680216,.5595288,.5,.4498048,.4014231,.5,.5345908,.2996462,.5886949,.3787672,.4693948,.5447019,.4798869,.4955481,.5,.5768696,.6464738,.5,.9192017,.4217422,.2218349,.9192017,.6948038,.5,.6160015,.3020611,.5,.5929844,.64089,.5,.4992966,.2238748,.5886949,.3930336,.6119103,.4113051,.7761198,.5633664,.5,.4114263,.6011363,.5,.4254137,.5495573,.5886949,.9192017,.0946616,.122158,.3272791,.535643,.5,.4212489,.4237164,.5,.5270788,.3850415,.5,.5830175,.2217451,.5886949,.9192017,.1124676,.5,.5770255,.5017734,.5,.3031679,.8089476,.5,.5528131,.7710938,0,0,0,.3686857,.8490371,.7570396,1998q1
1998.25,.5886949,.2992984,.5476852,.5,.5338754,.583923,.5,.4362856,.5619322,.5,.6955332,.4625361,.122158,.2694943,.0712296,.3085751,.3033941,.6242995,.9108236,.992937,.5250832,.3085751,.4701888,.4665645,.5886949,.4574594,.3771082,.3085751,.5019562,.6610658,.5,.419461,.5334102,.5,.4461317,.4583571,.3085751,.630083,.7184722,.5886949,.8384551,.481964,.5,.5016261,.2630985,.5,.4536679,.4302037,.5,.4760458,.538672,.5,.4114263,.5474508,.5886949,.672452,.3929159,.5,.4767663,.7213091,.5,.6308172,.6861257,.122158,.2990626,.5158147,.4552981,.4244706,.5723898,.5,.8548225,.5702884,.122158,.573088,.5385666,.5,.4505661,.4038862,.5,.5385637,.298728,.5886949,.3771307,.4659671,.5,.4846152,.4729252,.5,.5772105,.6601456,.4552981,.9192017,.3880187,.2376943,.9192017,.6975126,.5,.6195572,.3181441,.5,.5979994,.6325815,.5,.4996285,.2323946,.5886949,.3977271,.6020911,.389785,.7911888,.5567,.5,.4114263,.5946982,.5,.4257038,.5720158,.5886949,.9192017,.1082496,.122158,.3308356,.5312847,.5,.4217215,.4220147,.5,.5301771,.380601,.5,.5881155,.2215407,.5886949,.9192017,.114868,.4552981,.591162,.4706807,.4552981,.3022696,.8068852,.5,.5539944,.7760046,0,0,0,.4113051,.8466403,.7599896,1998q2
1998.5,.5886949,.3001633,.5515474,.5,.5357783,.5785479,.5,.4387613,.5557631,.5,.701911,.4607855,.122158,.2694943,.0714363,.3085751,.3040597,.5775777,.9108236,.992937,.5226015,.3085751,.4711841,.4686994,.5886949,.4585935,.357949,.3085751,.5033669,.65905,.5,.4214813,.5344739,.5,.4481063,.4624313,.3085751,.6256489,.7279243,.5886949,.8440164,.4719874,.5,.5044562,.2603068,.5,.4567567,.4219593,.5,.4802467,.5386986,.5,.4114263,.5453525,.5886949,.6658473,.3787467,.5,.4856485,.714466,.5,.6318991,.7107129,.122158,.299634,.5180469,.4113051,.4413876,.6072094,.5,.8615837,.5977446,.122158,.5781392,.5188129,.5,.4513277,.4057381,.5,.5425317,.2969806,.5886949,.3754971,.4609333,.4552981,.4893463,.4504836,.5,.5774541,.6734581,.4552981,.9192017,.3533426,.254317,.9192017,.6897571,.5,.6231001,.3347559,.5,.6029939,.624841,.5,.4999604,.2393648,.5886949,.4024396,.5917448,.3686857,.8054977,.5516365,.5,.4114263,.5910563,.5,.4259939,.5970885,.5886949,.9192017,.1231056,.122158,.3344115,.5277768,.5,.4221941,.4218487,.5,.533273,.3746347,.5,.5931945,.220644,.5886949,.9192017,.1163069,.4113051,.6051493,.4379816,.4113051,.3013729,.8049763,.5,.5551751,.7815112,0,0,0,.4552981,.8442127,.7620296,1998q3
1998.75,.5886949,.3010296,.5549168,.5,.5376803,.5739055,.5,.44124,.5521691,.5,.7082112,.4600084,.122158,.2694943,.070492,.3085751,.304726,.5644598,.9108236,.992937,.5197595,.3085751,.4721797,.4665735,.5886949,.459728,.3433601,.3085751,.5047775,.6529604,.5,.4235042,.5326009,.5,.4500827,.4625718,.3085751,.6211936,.737321,.5886949,.8494206,.4624023,.5,.507286,.257152,.5,.4598488,.4127425,.5,.4844505,.5407022,.5,.4114263,.5461895,.5886949,.6591768,.3520007,.5,.4945398,.7061881,.5,.6329796,.7310945,.122158,.300206,.5206946,.3686857,.4584417,.6421043,.5,.8680785,.6297174,.122158,.583174,.5039651,.5,.4520895,.4090698,.5,.5464942,.2944838,.5886949,.3738662,.4484276,.4113051,.4940792,.428464,.5,.5776367,.6856057,.4552981,.9192017,.3187743,.2716879,.9192017,.6781252,.5,.6266299,.3516416,.5,.6079671,.6185492,.5,.5002922,.2442849,.5886949,.4071701,.5791863,.3280218,.8190504,.5484978,.5,.4114263,.589819,.5,.4262841,.6243168,.5886949,.9192017,.1389955,.122158,.3380066,.5264315,.5,.4226669,.4265263,.5,.5363665,.367788,.5,.5982538,.2188595,.5886949,.9192017,.1172377,.3686857,.6189665,.4029475,.3686857,.3004776,.8034714,.5,.5563552,.7884809,0,0,0,.5,.8417537,.7635698,1998q4
1999,.5886949,.3019106,.5570931,.5,.5395731,.5701734,.5,.4439494,.5514116,.5,.7137617,.4604969,.122158,.2694943,.0695213,.3085751,.3078738,.5531383,.9108236,.992937,.5160645,.3085751,.4736145,.4597714,.5886949,.4618186,.3330189,.3085751,.5107402,.6438986,.5,.4263702,.522372,.5,.4526646,.4589794,.3085751,.621576,.743373,.5886949,.8551706,.4534008,.5,.5100399,.2534016,.5,.4636714,.4036751,.5,.4897267,.5441787,.5,.4114263,.5483674,.5886949,.6528695,.3218816,.5,.5054188,.695948,.5,.6366761,.745454,.122158,.3007683,.5171457,.3280218,.4656025,.6619785,.5,.8773213,.6606889,.122158,.5913142,.4908282,.5,.4536497,.4151059,.5,.5491796,.2900309,.5886949,.3709228,.4306819,.3686857,.4991056,.4036864,.5,.5835173,.6977189,.4552981,.9192017,.2877367,.2897842,.9192017,.662612,.5,.6306365,.3674822,.5,.6128209,.6131789,.5,.501788,.2484622,.5886949,.412079,.56558,.2897842,.828556,.5460847,.5,.4114263,.58877,.5,.427231,.6494013,.5886949,.9192017,.1547356,.122158,.3406445,.5246357,.5,.4235183,.4363668,.5,.5398417,.3627323,.5,.6057896,.2166643,.5886949,.9192017,.1182,.3280218,.6301347,.3672063,.3280218,.2997403,.802442,.5,.5580219,.7957668,0,0,0,.5447019,.8386921,.7657067,1999q1
1999.25,.5886949,.3023767,.5597835,.5,.5410429,.5690543,.5,.4462056,.552013,.5,.7179888,.4607424,.122158,.2694943,.0691801,.2897842,.311183,.5433944,.9108236,.992937,.5154153,.3085751,.4733507,.4521097,.5886949,.4651403,.3240873,.3085751,.5162584,.6313481,.5,.4295337,.5054172,.5,.454564,.4567641,.2897842,.625837,.7551755,.5886949,.8600469,.4430044,.5,.509115,.2485766,.5,.4671526,.3956622,.5,.4942557,.548906,.5,.4114263,.5478517,.5886949,.6510574,.2989301,.5,.5150709,.6859413,.5,.637073,.7581552,.122158,.3015269,.5133708,.3085751,.4728397,.6660957,.5,.8869926,.689041,.122158,.5994045,.4765093,.5,.4556209,.4229386,.5,.5505807,.2842051,.5886949,.3681029,.407932,.3280218,.505864,.3769579,.5,.5882049,.7095101,.4552981,.9192017,.2608621,.3085751,.9192017,.6471729,.5,.6343634,.38096,.5,.6190091,.6079559,.5,.5016445,.2561752,.5886949,.4164506,.5533777,.254317,.8369228,.5406986,.5,.4114263,.587123,.5,.4283685,.6698069,.5886949,.9192017,.1716325,.122158,.3422226,.5222949,.5,.4244176,.4485604,.5,.5428175,.3579589,.5,.6103291,.2146353,.5886949,.9192017,.1191117,.2897842,.6420389,.3308459,.2897842,.2992386,.8015975,.5,.5594357,.8022162,0,0,0,.5886949,.8263198,.7703576,1999q2
1999.5,.5886949,.3028433,.5627806,.5,.5425119,.568743,.5,.4484641,.5527459,.5,.7221778,.4618754,.122158,.2694943,.0689052,.2716879,.3145115,.5376548,.9108236,.992937,.5139588,.3085751,.4730869,.4440332,.5886949,.4684652,.3157468,.3085751,.5217727,.6183437,.5,.4327029,.4884417,.5,.4564648,.4558508,.2716879,.6300787,.7667234,.5886949,.8647849,.4344262,.5,.5081899,.2432891,.5,.4706369,.3892536,.5,.4987855,.5535642,.5,.4114263,.548748,.5886949,.6492408,.2816534,.5,.5247118,.680917,.5,.6374697,.7738899,.122158,.3022866,.5063953,.2897842,.4800884,.657013,.5,.8959919,.7172842,.122158,.6074409,.4605325,.5,.4575933,.4328617,.5,.551981,.2776868,.5886949,.3652921,.3878289,.2897842,.5126202,.351068,.5,.5920283,.7188614,.4552981,.9192017,.2366439,.3085751,.9192017,.6391354,.5,.6380743,.3959221,.5,.6251589,.6018785,.5,.501501,.2602764,.5886949,.4208355,.5412424,.2218349,.8449577,.5345063,.5,.4114263,.5886257,.5,.4295068,.689581,.5886949,.9192017,.1906306,.122158,.3438042,.5174456,.5,.4253173,.4619345,.5,.5457904,.3531598,.5,.6148496,.2131639,.5886949,.9192017,.1200491,.254317,.6537706,.2973034,.254317,.2987373,.8015074,.5,.5608485,.8088343,0,0,0,.5886949,.8132097,.7735487,1999q3
1999.75,.5886949,.3033103,.5639511,.5,.5439801,.5689546,.5,.4507247,.5532832,.5,.7263283,.4654873,.122158,.2694943,.0692188,.254317,.3178593,.5354288,.9108236,.992937,.50862,.3085751,.4728231,.4372425,.5886949,.4717928,.3093751,.3085751,.5272818,.6036967,.5,.4358777,.4733049,.5,.4583669,.4564181,.254317,.6343004,.7764568,.5886949,.8693869,.4281892,.5,.5072649,.2383462,.5,.4741242,.3879893,.5,.5033156,.5594721,.5,.4114263,.5534028,.5886949,.64742,.2712981,.5,.5343343,.6768342,.5,.6378662,.7813711,.122158,.3030473,.4987075,.2716879,.4873455,.644577,.5,.9043518,.7440785,.122158,.6154196,.444021,.5,.4595672,.4453008,.5,.5533805,.2698539,.5886949,.3624904,.3703487,.254317,.5193719,.3274922,.5,.5952061,.7244616,.4552981,.9192017,.2153138,.3085751,.9192017,.63139,.5,.6417688,.4143422,.5,.6312686,.5948855,.5,.5013576,.2574264,.5886949,.4252328,.529828,.2218349,.8526664,.527429,.5,.4114263,.5910584,.5,.4306458,.7093136,.5886949,.9192017,.2028535,.122158,.3453892,.5106792,.5,.4262175,.4776608,.5,.5487601,.3483865,.5,.6193503,.2126656,.5886949,.9192017,.1204345,.254317,.6653181,.2699083,.2218349,.2982365,.8029446,.5,.5622604,.8155916,0,0,0,.5886949,.7993504,.7319729,1999q4
2000,.5886949,.3038208,.5624336,.5,.5460572,.5702082,.5,.4550509,.5539301,.5,.7352442,.4707752,.122158,.2694943,.0707501,.2376943,.3218509,.5340841,.9108236,.992937,.497825,.3085751,.4726922,.4320846,.5886949,.4774946,.3084587,.3085751,.5305449,.5873179,.5,.4425578,.4613945,.5,.4611278,.4582993,.2716879,.6463385,.7971076,.5886949,.8769017,.425848,.5,.5079198,.2357304,.5,.4800279,.3920661,.5,.5107332,.5669991,.5,.4114263,.5597442,.5886949,.647925,.2650307,.5,.5502478,.6731943,.5,.6351628,.7898592,.122158,.3042936,.4935208,.254317,.493626,.6306856,.5,.9189648,.7658751,.122158,.6246275,.4320688,.5,.4636355,.4590418,.5,.5555022,.2624643,.5886949,.3605393,.3598118,.2218349,.5286039,.308071,.5,.5916746,.7275547,.4552981,.9192017,.1971713,.3085751,.9192017,.6232194,.5,.6497431,.4356483,.5,.6420669,.5858524,.5,.5044999,.2478484,.5886949,.4292069,.519865,.2218349,.8649138,.5175003,.5,.4114263,.5931156,.5,.4327092,.727375,.5886949,.9192017,.202655,.122158,.3490261,.5033131,.5,.4280767,.4959878,.5,.555015,.3439879,.5,.6276948,.2136843,.5886949,.9192017,.1206736,.254317,.6828218,.2495626,.1924309,.2982464,.8056884,.5,.5653341,.8212945,0,0,0,.5886949,.7894371,.6770402,2000q1
